Recipe ID,Recipe Title,Weight Per Serving,Vegetarian,Vegan,Gluten Free,Dairy Free,Minutes,Dish Type,Ingredients,Ingredients,Calories,Alcohol,Instructions
491,Red Clam Chowder,633,FALSE,FALSE,TRUE,TRUE,4,,"anchovy,carrots,celery,clam juice,extra virgin olive oil,garlic,lemon zest,manila clams,onion,pancetta,parsley,red pepper flakes,red wine,salt and pepper,tomatoes",,451,13,"Sprinkle the eggplant slices with salt and arrange in a single layer. Cover with kitchen weights or weighted plates and let sit for 2 hours. Preheat the grill or broiler. Brush eggplant slices with olive oil and grill for 10 minutes on each side or until dark brown. Brush the pepper slices with olive oil and cook skin side down for 5 to 6 minutes, or until blackened and blistered. Brush the zucchini slices with olive oil and grill for 5 minutes on each side or until grilled and cooked through. In a small bowl, combine 1/4 cup olive oil, the vinegar, garlic, anchovies, and herbs, and mix well. Pour the mixture over the hot vegetables and cover immediately with aluminum foil. Marinate overnight, covered but at room temperature. Serve at room temperature."
493,Caesar Salad with Crispy Tofu Croutons,301,FALSE,FALSE,TRUE,FALSE,30,salad,"cornstarch,dijon mustard,garlic clove,lemon juice,oil packed tuna,olive oil,parmigiano reggiano cheese,romaine hearts,salt and pepper,silken tofu,tofu,vegetable oil,worcestershire sauce",,257,0,
494,Spiedini Alla Romana,353,FALSE,FALSE,FALSE,FALSE,8,,"anchovy,capers,coarse salt,dry white wine,eggs,flat-leaf parsley,flour,fresh mozzarella cheese,garlic,juice of lemon,milk,olive oil,parsley,vegetable oil,whole wheat bread",,716,3,"In a blender, puree the silken tofu with the olive oil, lemon juice, the 1 1/2 tablespoons of Parmigiano, the anchovy, garlic, Worcestershire and mustard; season the dressing with salt and pepper. Wrap the firm tofu in paper towels and press out some of the water. In a large skillet, heat 1/4 inch of vegetable oil until shimmering. In a bowl, toss the tofu with the cornstarch until coated. Add the cubes to the oil and fry over moderately high heat, turning once, until crisp, about 8 minutes. Using a slotted spoon, transfer the croutons to a paper towellined plate; season with salt. In a large bowl, toss the romaine with the dressing and two-thirds of the croutons. Transfer the salad to plates and top with the remaining croutons. Sprinkle with Parmigiano and serve."
496,NYC Vodka Arrabbiata,293,FALSE,FALSE,FALSE,TRUE,45,side dish,"anchovy,bell pepper,canned tomatoes,fresh flat-leaf parsley,garlic cloves,juice of lemon,olive oil,olive oil,red chiles,sea salt,spaghetti,vodka",,578,0,"Whisk together eggs, milk, salt, and pepper, and pour into a shallow baking dish. Dredge sandwiches in flour, and shake off excess. Dip in egg mixture turning to coat on all sides. Transfer to hot oil. Fry, turning occasionally, until golden on all sides. Drain on a paper towel-lined baking sheet, and place in oven to keep warm."
499,Fresh Lettuces and Heirloom Tomatoes with Chèvre Green Goddess Dressing,144,FALSE,FALSE,TRUE,FALSE,45,side dish,"anchovy,buttermilk,fresh chives,fresh mint leaves,fresh tarragon leaves,goat cheese,green onions,greens,heirloom tomatoes,kosher salt,lemon juice,parsley leaves",,73,0,"Prick chiles 6-8 times with a small, sharp knife. Heat a large frying pan over medium heat; add chiles and olive oil. Cook 5 minutes. Turn heat up to full whack; add garlic, parsley stalks, and anchovies, stirring constantly. When garlic starts to become golden, add tomatoes, and season with salt and pepper; bring mixture to a boil. Add vodka, and reduce heat to simmer. Gently bash up chiles with a wooden spoon. Cook pasta according to package directions; drain. Toss immediately with sauce. Divide pasta evenly among bowls. Roughly chop reserved parsley leaves; sprinkle over pasta. Sprinkle lemon zest over pasta; squeeze in juice, catching pits in your hands. Drizzle with extra-virgin olive oil, if desired; serve immediately with a salad."
500,Acciugata Di Renato,31,FALSE,FALSE,TRUE,TRUE,2,side dish,"anchovies,capers,fresh flat-leaf parsley,garlic,kosher salt,olive oil,water",,159,0,"To make dressing, process first 10 ingredients in a blender until smooth. Arrange greens and tomatoes on a platter. Serve with dressing."
501,Cristina's Caesar Salad,40,FALSE,FALSE,FALSE,FALSE,45,salad,"anchovy,bread cubes,canola oil,dijon mustard,garlic,kosher salt,lemon juice,olive oil,parmesan cheese,romaine lettuce,worcestershire sauce",,70,0,
502,Bay Wolf Caesar,480,FALSE,FALSE,FALSE,FALSE,48,side dish,"anchovies,baguette,egg yolk,garlic cloves,hearts of romaine,kosher salt,lemon juice,olive oil,parmesan cheese,bell pepper,sherry vinegar",,430,0,
504,Tapenade,54,FALSE,FALSE,TRUE,TRUE,45,side dish,"anchovy,capers,garlic,ground pepper,lemon juice,olive oil,olives",,136,0,
505,Classic Caesar Salad,188,FALSE,FALSE,FALSE,FALSE,45,salad,"anchovy,black pepper,dijon mustard,egg yolk,garlic cloves,ground cayenne pepper,lemon juice,olive oil,olive oil,pepper,romaine lettuce,romano cheese,rustic bread,salt,salt,unsalted butter,worcestershire sauce",,522,0,"Pre heat the oven to 450Lay the pastry sheet onto some parchment and roll out to get rid of the creases. Score a border around the edge and prick the pastry in the middle with a fork.Mix the tapenade with the rictotta, then spread the tapenade over the pastry (inside the border)Scatter the tomatoes, the olives and the feta over the tart. Season with a grinding of fresh black pepper and tsp oregano. Drizzle with a little olive oilPut the tart onto a tray and bake for 20 25 mins. If your oven is a bit old and unreliable, like mine, turn the tart around half way through cooking in case one bit of oven is hotter than another and the tart cooks unevenly (i.e. one part raw, one part ash, as in my oven).Once cooked, top with handfuls of rocket dressed with lemon juice and olive oil."
506,Salsa Verde Recipe,107,FALSE,FALSE,TRUE,TRUE,10,side dish,"anchovy,capers,dijon mustard,extra-virgin olive oil,fresh basil,fresh flat leaf parsley,fresh mint,garlic,red wine vinegar,sea-salt,vinegar",,524,0,"Preheat oven to 450 degrees. Combine the butter and olive oil in a large bowl. Add the cubes of bread, and toss until coated. Sprinkle with salt, cayenne pepper, and black pepper; toss until evenly coated. Spread the bread in a single layer on a 12-by-17-inch baking sheet. Bake until croutons are golden, about 10 minutes. Set aside."
507,Oriental Style Peppers,390,FALSE,FALSE,FALSE,TRUE,30,side dish,"almonds,breadcrumbs,eggplant,extravirgin olive oil,green bell pepper,raisins,red bell pepper,red onion,Salt & Pepper,seeds,sugar,tomatoes,yellow bell pepper,anchovie,vinegard",,491,0,
508,Paleo Buffalo Greek Caesar Salad,710,FALSE,FALSE,TRUE,TRUE,45,salad,"anchovies,apple cider vinegar,balsamic vinegar,chicken,hot sauce,kalamata olives,mayo,portobello mushrooms,roasted garlic,roasted red peppers,romaine,s&p,& lots of p,don't have it,foc",,566,0,
509,Chicken Caesar Pita Pizza,474,FALSE,FALSE,FALSE,FALSE,26,"lunch,main course,main dish,dinner","anchovy,bell pepper,chicken,dijon mustard,fontina cheese,garlic,hot sauce,lemon juice,olive oil,olive oil,pita bread,roma tomatoes,romaine lettuce,salt,worcestershire sauce",,1.180,0,
510,Springtime Dip,131,FALSE,FALSE,FALSE,FALSE,45,"condiment,dip,spread","canned anchovy,fat-free plain yogurt,fresh mint leaves,fresh parsley leaves,gelatin,ground nutmeg,ground pepper,low fat sour cream,onion,part-skim ricotta cheese,pepper,pita chips,salt,sherry vinegar,water",,197,0,"For the dressing: Put all the ingredients in a bowl and whisk together. For the pita: Preheat the oven to 400 degrees F. Line baking sheets with aluminum foil. Place the pitas on the prepared baking sheets. Brush each pita evenly with olive oil. Bake for 5 minutes. Top each evenly with fontina. Bake until the cheese is melted and the pita is lightly browned, 5 to 7 minutes. In a medium bowl, toss the lettuce with Caesar dressing. Top each pita pizza with desired amount of salad, tomatoes, and chicken."
511,Pork Tenderloin with Red and Yellow Peppers,183,FALSE,FALSE,TRUE,TRUE,20,"lunch,main course,main dish,dinner","balsamic vinegar,black pepper,canned anchovy,fresh rosemary,garlic cloves,kosher salt,lean pork tenderloin,olive oil,red bell pepper,yellow bell pepper",,180,0,"Place parsley and mint leaves in a food processor, and pulse 2 to 3 times or until combined. Add anchovy and next 5 ingredients (anchovy through black pepper); process until well-blended, scraping sides of processor bowl occasionally. Add ricotta; process until smooth. Spoon parsley mixture into a mixing bowl; stir in yogurt, sour cream, and onion. Sprinkle gelatin over water in a sauce-pan; let stand 1 minute. Cook over low heat; stir until gelatin dissolves. Remove from heat; cool slightly. Stir into parsley mixture. Cover and chill. Garnish with parsley sprigs, if desired. Serve with Pita Chips."
512,Sautéed Chicken with Tonnato Sauce,260,FALSE,FALSE,TRUE,TRUE,45,"lunch,main course,main dish,dinner","albacore tuna in water,anchovy,arugula,black pepper,capers,garlic cloves,lemon juice,mayonnaise,olive oil,oregano,salt,skinless boneless chicken breast halves",,410,0,"Heat a large skillet over medium-high heat. Sprinkle pork with salt and pepper. Add oil to pan; swirl to coat. Add pork to pan; cook for 5 minutes. Reduce heat to medium; turn pork over. Add 1 teaspoon rosemary, anchovies, garlic, and bell peppers; cook 7 minutes or until peppers are tender and pork is done. Drizzle with vinegar. Top with remaining 1/2 teaspoon rosemary."
514,Home-Style Parisian Potato Salad,215,FALSE,FALSE,TRUE,TRUE,45,salad,"black pepper,canned anchovy fillets,fresh parsley,garlic cloves,kalamata olives,olive oil,red potatoes,red wine vinegar,roasted red bell peppers,salt",,184,0,"Combine 1 tablespoon juice, oregano, and 2 garlic cloves in a large zip-top bag. Add chicken to bag; seal. Let stand 10 minutes, turning once. Heat oil in a large skillet over medium-high heat. Remove chicken from bag; discard marinade. Sprinkle both sides of chicken evenly with salt and pepper. Add chicken to pan. Cook 5 minutes on each side or until done. Let stand 5 minutes; cut chicken crosswise into 1/4-inch-thick slices. Combine remaining juice, remaining 1 garlic clove, mayonnaise, and next 3 ingredients (through tuna) in a food processor; process until smooth, scraping sides. Place 1 cup arugula on each of 4 plates. Arrange 1 chicken breast half on each plate; serve each serving with about 3 tablespoons sauce."
515,Green Bean and Tomato Salad,187,FALSE,FALSE,TRUE,TRUE,45,side dish,"anchovy,balsamic vinegar,beefsteak tomatoes,black pepper,garlic,green beans,olive oil,salt",,95,0,"Place potatoes in a large saucepan, and cover with water; bring to a boil. Reduce heat, and simmer 15 minutes or until tender; drain and cool slightly. Cut potatoes into 1/4-inch-thick slices. Combine potatoes, 2 tablespoons vinegar, salt, and pepper; toss gently. Let stand 5 minutes. Combine 1 tablespoon vinegar, bell peppers, and remaining ingredients except parsley sprigs and whole anchovy fillets in a bowl; stir with a whisk. Pour over potatoes; toss gently to coat. Garnish with parsley sprigs and whole anchovy fillets, if desired. Serve at room temperature."
516,Caramel Pork,339,FALSE,FALSE,TRUE,TRUE,40,"lunch,main course,main dish,dinner","canned anchovy,crushed red pepper,dark brown sugar,garlic cloves,ground ginger,kosher salt,lime wedges,lower sodium beef broth,lower sodium soy sauce,peas,pork tenderloin,rice vinegar,short grain rice,vidalia,water",,348,0,"Bring a large pot of water to a boil over high heat. Add green beans; cook 3 minutes or until crisp-tender. Drain and rinse well with cold water. Drain thoroughly, and place in a large bowl. Add tomatoes. Combine vinegar and next 4 ingredients (through anchovy) in a medium bowl; gradually add oil, stirring constantly with a whisk. Drizzle over bean mixture; toss gently to coat. Serve at room temperature or chilled."
517,Crispeddi Semolina Flour Fritters,120,FALSE,FALSE,FALSE,FALSE,269,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","bell pepper,fennel,fennel seeds,fresh ricotta,light olive oil,salt packed anchovies,salt packed anchovy,sea salt,semolina flour,sugar,water,yeast",,111,0,"Combine 1 cup water, rice, and 1/4 teaspoon salt in a small saucepan; bring to a boil. Cover, reduce heat, and simmer 15 minutes; remove from heat. Let stand 10 minutes; gently stir in peas and vinegar. Heat a medium skillet over high heat. Coat pan with cooking spray. Add pork; saut 5 minutes. Sprinkle with 1/4 teaspoon salt. Add onion and garlic; stir-fry 2 minutes. Stir in broth and next 5 ingredients (through anchovy); bring to a boil. Reduce heat; simmer 5 minutes or until slightly thick. Spoon 1/2 cup rice on each of 4 plates; top each serving with 1/2 cup pork mixture. Serve with lime wedges."
518,Red Snapper Puttanesca,960,FALSE,FALSE,TRUE,TRUE,45,"lunch,main course,main dish,dinner","anchovies,bay leaf,capers,flat leaf parsley,flat-leaf parsley,fresh basil,garlic cloves,ground pepper,lemon,lemon juice,olive oil,olives,onion,oregano,red snapper fillets,tomatoes",,463,0,
520,Grilled Potatoes With Green Goddess Dressing,358,FALSE,FALSE,TRUE,TRUE,119,side dish,"anchovies,chives,extra virgin olive oil,garlic,green onions,kosher salt,lemon juice,mayonnaise,parsley leaves,tarragon leaves,white wine vinegar,yukon gold potatoes",,576,0,"Preheat an oven to 350F (180C). Place the snapper fillets in a shallow glass baking dish and top with the lemon juice and pepper. To make the sauce, in a large nonstick frying pan over medium heat, heat the oil. Add the onion and garlic and saut, stirring frequently, for 2 minutes. Add the tomatoes, olives, capers, anchovies, basil, oregano and bay leaf. Bring to a boil, reduce the heat to low and simmer for 5 minutes. Pour the sauce over the fillets and top with the chopped parsley. Cover with aluminum foil and bake until the fish just separates when pressed with a fork, about 30 minutes. Remove and discard the bay leaf. To serve, divide among 4 individual plates. Top each with a lemon wedge and a parsley sprig. Serves 4 Nutritional Analysis per Serving (Kilojoules 857)"
